2020-12-02 18:09:51,430 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:55,805 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:09:56,136 INFO    Thread-17 :23884 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\Simple-and-Scalable-Predictive-Uncertainty-Estimation-using-Deep-Ensembles\wandb\run-20201202_180728-3q85ydfr\files\output.log
2020-12-02 18:09:56,338 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:01,175 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:05,282 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:10:05,282 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:10:05,283 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:10:05,289 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:10:05,592 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:10:06,095 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:06,415 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:10:10,915 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:15,681 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:20,531 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:10:20,603 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
